OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Sales,Profit
1082,2023-03-23,85,14,7,7632,53424,9749.39
1083,2023-08-13,185,29,8,4366,34928,6541.38
1084,2024-09-07,63,32,2,5812,11624,3235.02
1085,2023-11-29,130,40,4,7260,29040,8550.74
1086,2024-09-23,173,40,8,7260,58080,15504.15
1087,2023-05-10,191,38,3,7055,21165,5357.25
1088,2024-09-23,139,11,3,5653,16959,3857.2
1089,2023-03-25,47,32,7,5812,40684,6272.28
1090,2023-11-03,162,15,8,6858,54864,12475.64
1091,2024-04-29,116,6,3,3767,11301,2922.28
1092,2024-03-31,15,27,1,741,741,213.11
1093,2023-04-05,4,33,6,2206,13236,3017.57
1094,2023-01-04,196,6,5,3767,18835,3759.55
1095,2023-11-04,150,11,5,5653,28265,5397.65
1096,2023-09-06,125,21,1,5243,5243,1304.97
1097,2023-11-12,164,1,2,2919,5838,589.22
1098,2024-12-20,108,1,5,2919,14595,1683.28
1099,2024-02-08,175,32,7,5812,40684,7386.1
1100,2024-10-16,51,9,3,648,1944,469.6
1101,2024-12-18,81,8,3,4639,13917,3687.49
1102,2023-04-24,123,14,9,7632,68688,16891.99
1103,2024-08-17,142,13,1,5255,5255,1254.89
1104,2023-04-26,42,22,5,6884,34420,4255.48
1105,2023-08-16,104,30,3,2322,6966,939.0
1106,2024-02-12,35,1,5,2919,14595,4190.67
1107,2023-05-15,29,28,7,2448,17136,4839.41
1108,2023-12-20,101,4,8,1706,13648,3083.22
1109,2024-09-17,191,39,4,6677,26708,4278.73
1110,2023-10-16,11,26,8,1686,13488,1931.12
1111,2023-01-30,62,36,2,6660,13320,3969.22
1112,2024-11-03,104,23,5,1384,6920,2040.36
1113,2024-02-27,199,23,4,1384,5536,629.18
1114,2023-05-25,39,31,2,7127,14254,3827.02
1115,2023-04-07,44,7,5,2964,14820,1545.74
1116,2023-09-25,100,16,1,3186,3186,323.18
1117,2024-10-14,125,6,5,3767,18835,4971.18
1118,2024-05-04,197,32,6,5812,34872,9886.76
1119,2023-07-29,132,29,4,4366,17464,4212.14
1120,2024-01-23,76,13,4,5255,21020,5767.95
1121,2023-09-11,176,20,3,475,1425,323.69
1122,2024-04-28,146,37,4,3113,12452,3338.41
1123,2023-10-04,14,31,2,7127,14254,4013.55
1124,2023-06-07,54,32,2,5812,11624,3462.02
1125,2024-02-13,167,21,6,5243,31458,5927.9
1126,2023-04-06,54,34,4,2445,9780,1264.65
1127,2023-06-09,36,31,7,7127,49889,6589.3
1128,2024-05-25,163,20,5,475,2375,564.18
1129,2023-12-09,15,34,4,2445,9780,2556.32
1130,2024-07-17,154,36,2,6660,13320,3350.42
1131,2023-05-12,149,22,8,6884,55072,5597.13
1132,2023-07-29,134,20,6,475,2850,852.75
1133,2023-10-26,91,4,3,1706,5118,839.6
1134,2023-01-17,33,14,1,7632,7632,2138.2
1135,2023-03-18,158,10,8,5178,41424,9179.06
1136,2024-07-03,156,17,9,6511,58599,9968.24
1137,2023-04-29,167,30,3,2322,6966,1631.47
1138,2023-09-30,4,11,6,5653,33918,3971.79
1139,2024-10-16,170,22,7,6884,48188,13116.21
1140,2023-07-05,63,14,5,7632,38160,5572.31
1141,2024-10-18,60,7,8,2964,23712,2911.13
1142,2024-09-08,98,6,9,3767,33903,9809.32
1143,2024-05-10,54,17,4,6511,26044,3811.05
1144,2023-03-15,158,35,2,5681,11362,3162.72
1145,2023-02-05,42,21,7,5243,36701,4097.5
1146,2024-05-11,187,16,8,3186,25488,5508.35
1147,2024-07-22,41,1,7,2919,20433,3818.23
1148,2024-12-30,39,10,8,5178,41424,5666.87
1149,2024-10-11,13,27,5,741,3705,728.72
1150,2024-09-18,179,21,2,5243,10486,1564.65
1151,2024-05-05,78,39,7,6677,46739,11763.44
1152,2023-12-28,44,32,7,5812,40684,4742.86
1153,2024-11-01,41,29,6,4366,26196,5777.39
1154,2023-09-15,19,11,2,5653,11306,2761.13
1155,2023-10-21,184,19,3,6656,19968,2758.91
1156,2023-07-30,135,21,6,5243,31458,3761.62
1157,2023-03-14,96,37,5,3113,15565,3926.13
1158,2024-07-06,121,4,1,1706,1706,242.43
1159,2024-05-13,195,19,3,6656,19968,3562.34
1160,2023-08-15,134,17,6,6511,39066,4042.63
1161,2024-08-15,28,25,6,829,4974,616.33
1162,2023-05-03,138,11,1,5653,5653,1321.29
1163,2024-05-15,9,3,6,4080,24480,7039.51
1164,2024-08-30,107,21,4,5243,20972,3498.49
1165,2024-08-09,112,29,3,4366,13098,3362.6
1166,2024-05-16,173,22,2,6884,13768,3311.93
1167,2024-11-22,118,10,4,5178,20712,3277.88
1168,2023-04-20,110,21,2,5243,10486,2576.4
1169,2023-09-09,141,20,1,475,475,130.04
1170,2023-11-27,17,5,1,2643,2643,387.84
1171,2024-10-14,96,9,7,648,4536,1180.7
1172,2023-11-14,61,18,8,378,3024,505.11
1173,2024-02-05,182,40,9,7260,65340,13710.22
1174,2023-06-05,183,22,5,6884,34420,6140.32
1175,2023-12-29,173,28,6,2448,14688,3507.27
1176,2023-04-08,173,9,3,648,1944,425.65
1177,2023-07-10,61,34,1,2445,2445,300.11
1178,2024-04-09,183,24,2,5431,10862,1317.66
1179,2023-10-31,49,27,2,741,1482,425.26
1180,2024-11-20,128,25,2,829,1658,450.9
1181,2024-03-01,98,15,9,6858,61722,10380.31
1182,2024-01-23,158,7,3,2964,8892,2563.45
1183,2024-04-26,105,26,4,1686,6744,863.19
1184,2024-06-28,178,34,4,2445,9780,1661.0
1185,2023-09-16,21,2,3,4835,14505,3684.21
1186,2023-06-02,161,39,2,6677,13354,2660.82
1187,2024-08-14,153,35,9,5681,51129,14771.44
1188,2024-02-19,109,22,3,6884,20652,5447.72
1189,2023-12-14,96,15,4,6858,27432,5846.13
1190,2023-09-17,109,5,7,2643,18501,3324.62
1191,2023-10-07,180,36,2,6660,13320,1727.16
1192,2024-11-16,100,20,4,475,1900,279.42
1193,2023-11-02,25,25,6,829,4974,1234.65
1194,2023-04-25,166,15,5,6858,34290,8945.17
1195,2023-12-05,140,19,1,6656,6656,1910.59
1196,2023-09-16,180,8,6,4639,27834,7973.01
1197,2023-09-22,16,3,7,4080,28560,6597.3
1198,2023-09-08,153,31,1,7127,7127,2115.25
1199,2023-03-28,157,1,4,2919,11676,2601.8
1200,2023-03-29,106,28,1,2448,2448,486.68
1201,2023-06-05,72,38,7,7055,49385,6396.51
1202,2023-06-27,85,24,2,5431,10862,2755.25
1203,2024-07-12,69,30,3,2322,6966,961.03
1204,2023-08-14,30,1,9,2919,26271,5682.04
1205,2023-07-28,110,4,7,1706,11942,1730.75
1206,2024-01-24,96,7,4,2964,11856,2006.64
1207,2024-10-22,30,12,3,5742,17226,1857.44
1208,2024-01-28,81,34,7,2445,17115,2007.15
1209,2023-07-05,19,32,1,5812,5812,707.7
1210,2023-12-19,7,14,8,7632,61056,16080.86
1211,2024-12-11,91,39,1,6677,6677,774.9
1212,2024-02-15,152,7,9,2964,26676,5761.24
1213,2023-01-02,27,8,5,4639,23195,5655.58
1214,2024-08-06,56,32,8,5812,46496,6994.24
1215,2024-09-09,132,16,8,3186,25488,2868.53
1216,2023-06-30,141,28,2,2448,4896,797.24
1217,2023-09-11,121,10,3,5178,15534,2102.57
1218,2023-09-30,116,7,4,2964,11856,3101.51
1219,2023-06-17,191,35,4,5681,22724,5166.91
1220,2023-08-07,79,21,2,5243,10486,1139.7
1221,2024-01-18,54,21,6,5243,31458,8948.06
1222,2023-10-09,200,14,8,7632,61056,14955.87
1223,2023-06-23,146,26,1,1686,1686,418.49
1224,2024-12-09,121,13,4,5255,21020,2914.05
1225,2023-08-25,85,35,5,5681,28405,8410.49
1226,2024-08-07,127,11,9,5653,50877,12791.54
1227,2023-01-03,17,8,1,4639,4639,1371.91
1228,2024-07-01,11,23,5,1384,6920,1640.56
1229,2024-04-24,119,13,9,5255,47295,4889.65
1230,2024-10-18,191,5,9,2643,23787,4516.31
1231,2023-03-24,143,36,5,6660,33300,6082.96
1232,2024-04-01,130,14,4,7632,30528,8963.48
1233,2023-04-23,15,37,8,3113,24904,2674.35
1234,2024-08-02,192,36,1,6660,6660,1129.5
1235,2024-10-22,21,11,9,5653,50877,8556.16
1236,2024-09-30,94,28,6,2448,14688,1656.75
1237,2024-08-31,47,3,6,4080,24480,5887.05
1238,2023-10-12,106,39,2,6677,13354,2159.89
1239,2024-11-10,32,12,9,5742,51678,14243.09
1240,2023-10-20,82,3,9,4080,36720,8728.99
1241,2024-11-27,18,35,3,5681,17043,4173.47
1242,2024-08-20,80,17,6,6511,39066,8545.34
1243,2023-03-27,9,1,7,2919,20433,4925.52
1244,2023-07-05,133,2,9,4835,43515,7333.83
1245,2023-07-18,172,6,4,3767,15068,4445.46
1246,2023-06-09,132,7,9,2964,26676,5432.68
1247,2023-06-19,113,5,8,2643,21144,3303.27
1248,2024-11-13,40,1,2,2919,5838,1366.02
1249,2024-10-11,2,32,4,5812,23248,3167.36
1250,2024-12-22,45,30,3,2322,6966,2052.59
1251,2023-05-19,169,6,2,3767,7534,2124.71
1252,2024-03-25,26,39,8,6677,53416,14412.77
1253,2023-04-13,172,20,3,475,1425,387.76
1254,2024-09-08,94,9,5,648,3240,559.02
1255,2023-03-04,80,3,2,4080,8160,1175.1
1256,2024-10-13,56,37,4,3113,12452,3210.11
1257,2024-03-19,168,17,9,6511,58599,14499.09
1258,2023-10-03,130,40,7,7260,50820,9873.29
1259,2024-10-09,54,31,3,7127,21381,2363.42
1260,2024-01-21,53,2,8,4835,38680,7339.2
1261,2023-05-09,118,34,5,2445,12225,1870.35
1262,2024-02-16,92,32,8,5812,46496,6512.67
1263,2023-10-14,23,22,5,6884,34420,3591.64
1264,2023-02-04,154,37,8,3113,24904,4517.05
1265,2024-06-18,167,27,9,741,6669,1195.54
1266,2023-05-15,163,30,1,2322,2322,452.02
1267,2024-02-07,148,2,5,4835,24175,5265.6
1268,2024-03-22,95,16,1,3186,3186,413.57
1269,2023-08-18,142,29,4,4366,17464,3996.85
1270,2023-11-27,173,39,3,6677,20031,4206.45
1271,2024-11-30,22,34,2,2445,4890,1076.49
1272,2024-12-15,152,38,7,7055,49385,13811.8
1273,2023-07-07,32,14,3,7632,22896,2852.53
1274,2023-05-13,79,18,2,378,756,216.8
1275,2024-10-14,2,3,3,4080,12240,3522.96
1276,2023-07-02,189,31,9,7127,64143,17085.17
1277,2024-02-20,41,38,8,7055,56440,13438.18
1278,2023-07-01,104,13,5,5255,26275,5432.69
1279,2023-05-07,127,20,5,475,2375,650.42
1280,2024-06-14,82,39,5,6677,33385,8856.79
1281,2024-03-10,68,2,8,4835,38680,9793.52
1282,2024-05-17,13,9,1,648,648,92.26
1283,2023-02-25,110,33,2,2206,4412,517.8
1284,2024-01-10,114,19,2,6656,13312,2033.48
1285,2023-11-17,124,4,4,1706,6824,1013.22
1286,2024-06-30,15,7,5,2964,14820,1524.04
1287,2023-06-24,72,24,6,5431,32586,5088.23
1288,2024-07-16,113,38,3,7055,21165,5301.36
1289,2024-07-05,51,34,4,2445,9780,1342.25
1290,2023-03-21,9,29,4,4366,17464,1813.59
1291,2023-04-11,76,19,3,6656,19968,3450.06
1292,2023-11-22,33,10,3,5178,15534,4422.29
1293,2023-04-06,135,30,9,2322,20898,5943.77
1294,2023-07-26,81,20,2,475,950,230.87
1295,2023-10-14,192,12,8,5742,45936,13521.17
1296,2024-07-29,30,39,9,6677,60093,7071.12
1297,2023-08-27,189,36,1,6660,6660,743.68
1298,2024-08-15,114,1,6,2919,17514,2120.73
1299,2023-02-11,48,26,9,1686,15174,3716.56
1300,2024-09-21,198,23,8,1384,11072,1758.44
1301,2023-02-03,2,2,9,4835,43515,6149.13
1302,2024-10-23,182,6,8,3767,30136,3959.79
1303,2023-11-05,112,39,3,6677,20031,3019.6
1304,2023-11-09,73,29,9,4366,39294,5826.72
1305,2023-09-26,43,29,7,4366,30562,4742.93
1306,2024-08-09,144,16,2,3186,6372,912.5
1307,2023-07-01,43,28,2,2448,4896,841.33
1308,2023-12-20,54,17,9,6511,58599,11963.67
1309,2023-07-21,24,23,7,1384,9688,2300.75
1310,2024-11-28,54,23,2,1384,2768,437.6
1311,2023-01-04,111,28,1,2448,2448,445.12
1312,2024-09-27,6,26,7,1686,11802,2255.26
1313,2024-11-11,64,23,7,1384,9688,2049.92
1314,2024-09-11,135,32,3,5812,17436,2892.17
1315,2024-11-01,175,16,6,3186,19116,3939.16
1316,2024-03-14,145,5,8,2643,21144,3909.96
1317,2023-05-23,46,30,3,2322,6966,1381.26
1318,2024-07-03,31,19,5,6656,33280,8696.94
1319,2023-04-03,175,29,5,4366,21830,4165.38
1320,2023-08-15,5,28,7,2448,17136,4457.55
1321,2023-12-29,79,27,1,741,741,150.56
1322,2024-06-30,148,17,1,6511,6511,1588.5
1323,2024-10-27,194,5,8,2643,21144,4379.73
1324,2023-11-26,104,34,8,2445,19560,3478.06
1325,2023-11-19,69,38,9,7055,63495,16871.77
1326,2023-05-11,32,32,5,5812,29060,8071.51
1327,2023-10-09,109,36,6,6660,39960,8814.33
1328,2023-06-15,193,31,5,7127,35635,8001.96
1329,2024-09-18,94,12,8,5742,45936,10307.23
1330,2024-03-15,48,30,2,2322,4644,1303.28
1331,2023-11-23,145,6,3,3767,11301,2817.47
1332,2023-10-13,80,24,2,5431,10862,2895.34
1333,2024-12-18,136,23,7,1384,9688,2896.41
1334,2023-08-14,128,27,7,741,5187,1463.09
1335,2024-03-12,67,33,2,2206,4412,1224.49
1336,2024-04-13,126,35,2,5681,11362,2339.24
1337,2023-02-12,29,33,7,2206,15442,3225.06
1338,2023-05-04,81,37,1,3113,3113,348.02
1339,2023-05-12,167,28,3,2448,7344,2117.73
1340,2024-11-16,27,34,8,2445,19560,2658.06
1341,2024-11-15,60,7,9,2964,26676,3396.15
1342,2023-10-04,106,22,7,6884,48188,11581.45
1343,2023-08-26,152,19,5,6656,33280,8265.67
1344,2024-09-14,78,11,9,5653,50877,12797.87
1345,2023-08-29,136,18,3,378,1134,118.45
1346,2024-12-11,52,16,9,3186,28674,4218.51
1347,2023-06-04,124,32,7,5812,40684,11739.44
1348,2024-05-15,170,21,2,5243,10486,1123.41
1349,2024-08-15,97,3,7,4080,28560,4108.54
1350,2024-08-26,195,34,8,2445,19560,5539.46
1351,2024-12-27,164,31,6,7127,42762,9646.29
1352,2023-12-17,4,15,1,6858,6858,2010.07
1353,2024-01-11,59,15,9,6858,61722,14784.99
1354,2023-08-29,160,17,3,6511,19533,5657.14
1355,2024-04-06,155,7,3,2964,8892,1480.37
1356,2024-03-24,5,24,6,5431,32586,7105.4
1357,2024-04-04,160,23,7,1384,9688,1070.49
1358,2023-09-19,101,7,3,2964,8892,1175.74
1359,2024-01-16,171,5,9,2643,23787,6997.01
1360,2024-01-03,154,26,2,1686,3372,829.55
1361,2024-03-19,22,26,9,1686,15174,4122.31
1362,2023-04-10,44,38,5,7055,35275,7734.12
1363,2024-12-22,178,15,8,6858,54864,13135.7
1364,2024-03-02,137,18,7,378,2646,291.32
1365,2023-09-24,155,6,7,3767,26369,7192.67
1366,2023-03-05,71,40,7,7260,50820,5829.67
1367,2023-08-12,69,13,5,5255,26275,7055.5
1368,2024-09-13,67,6,3,3767,11301,2091.94
1369,2023-12-31,83,2,4,4835,19340,2150.61
1370,2023-12-30,175,13,5,5255,26275,3972.45
1371,2024-07-21,28,31,1,7127,7127,1134.61
1372,2024-04-23,71,6,9,3767,33903,4813.43
1373,2024-12-26,175,40,6,7260,43560,12058.87
1374,2023-08-11,22,10,6,5178,31068,3506.43
1375,2023-02-14,166,35,2,5681,11362,2345.46
1376,2024-06-11,173,30,7,2322,16254,3659.89
1377,2023-07-12,100,10,9,5178,46602,8283.38
1378,2023-06-15,22,10,5,5178,25890,2598.44
1379,2024-07-19,31,8,9,4639,41751,8326.5
1380,2023-02-07,109,2,8,4835,38680,10412.73
1381,2023-05-12,110,5,4,2643,10572,1130.34
1382,2024-10-14,61,18,5,378,1890,503.33
1383,2023-01-11,65,25,5,829,4145,858.52
1384,2023-01-02,175,39,7,6677,46739,11556.13
1385,2024-11-07,5,21,2,5243,10486,2860.86
1386,2023-01-01,149,13,1,5255,5255,1500.18
1387,2023-04-25,118,10,2,5178,10356,1846.78
1388,2023-09-09,95,27,9,741,6669,1266.5
1389,2023-09-18,123,35,5,5681,28405,7066.19
1390,2023-03-14,187,10,9,5178,46602,8107.14
1391,2023-03-23,44,1,7,2919,20433,2322.53
1392,2024-04-10,101,23,3,1384,4152,1058.42
1393,2024-07-15,60,12,3,5742,17226,3981.84
1394,2024-02-01,2,8,1,4639,4639,758.7
1395,2024-04-09,53,26,7,1686,11802,1232.55
1396,2023-08-11,164,20,6,475,2850,626.13
1397,2023-05-01,97,18,6,378,2268,439.86
1398,2024-09-24,105,3,6,4080,24480,2558.02
1399,2023-08-11,121,3,1,4080,4080,627.54
1400,2023-12-23,119,5,5,2643,13215,3751.66
1401,2023-07-29,141,39,5,6677,33385,5370.13
1402,2023-09-06,63,4,3,1706,5118,847.9
1403,2023-04-08,7,39,2,6677,13354,1432.79
1404,2023-12-07,148,37,9,3113,28017,7218.17
1405,2024-10-04,142,28,7,2448,17136,1880.67
1406,2023-10-16,58,6,8,3767,30136,4531.49
1407,2024-03-26,182,10,9,5178,46602,6466.04
1408,2023-05-01,155,1,5,2919,14595,2724.87
1409,2024-12-20,65,25,1,829,829,140.66
1410,2024-01-18,196,4,3,1706,5118,1364.14
1411,2024-03-02,162,2,7,4835,33845,7388.6
1412,2023-06-09,181,15,6,6858,41148,6243.8
1413,2024-07-20,27,20,2,475,950,284.27
1414,2024-06-12,151,17,9,6511,58599,9780.44
1415,2024-05-24,34,37,8,3113,24904,6536.07
1416,2023-06-04,72,9,8,648,5184,1061.09
1417,2023-02-03,95,32,9,5812,52308,5933.53
1418,2023-03-01,20,26,9,1686,15174,1889.4
1419,2024-06-13,164,16,3,3186,9558,1651.61
1420,2023-09-07,52,20,2,475,950,100.67
1421,2024-01-20,63,13,2,5255,10510,2943.97
1422,2024-05-17,44,28,4,2448,9792,2362.7
1423,2024-02-12,146,34,4,2445,9780,1736.72
1424,2023-06-30,53,27,1,741,741,88.1
1425,2024-12-28,107,23,6,1384,8304,1231.54
1426,2023-01-07,169,30,6,2322,13932,4113.09
1427,2024-03-24,189,18,2,378,756,151.14
1428,2023-06-14,51,34,6,2445,14670,1673.63
1429,2024-08-29,34,40,3,7260,21780,6372.26
1430,2023-12-02,138,33,3,2206,6618,1915.39
1431,2023-06-13,189,20,2,475,950,113.59
1432,2023-12-03,132,1,5,2919,14595,4148.61
1433,2024-06-30,118,31,1,7127,7127,1956.08
1434,2023-05-21,177,17,2,6511,13022,3567.87
1435,2024-07-27,104,34,9,2445,22005,3882.22
1436,2023-12-08,87,23,2,1384,2768,682.02
1437,2024-05-15,30,9,2,648,1296,314.23
1438,2023-09-14,3,10,6,5178,31068,3738.51
1439,2023-11-26,109,38,8,7055,56440,8922.82
1440,2024-06-28,184,36,1,6660,6660,1013.19
1441,2023-05-23,53,7,9,2964,26676,7834.0
1442,2024-12-07,155,25,3,829,2487,383.27
1443,2023-05-21,109,8,5,4639,23195,3330.88
1444,2024-01-23,140,12,3,5742,17226,4191.39
1445,2023-02-20,50,26,6,1686,10116,2984.95
1446,2024-06-05,125,9,8,648,5184,765.64
1447,2023-10-23,10,19,8,6656,53248,14846.16
1448,2023-12-09,158,29,9,4366,39294,7537.07
1449,2023-05-27,96,15,8,6858,54864,14826.54
1450,2024-09-03,199,31,2,7127,14254,3230.96
1451,2024-05-01,49,30,9,2322,20898,2524.3
1452,2023-02-23,49,6,7,3767,26369,6220.75
1453,2023-05-13,186,26,2,1686,3372,610.28
1454,2023-05-17,191,35,3,5681,17043,2337.61
1455,2023-11-17,54,12,6,5742,34452,4665.48
1456,2023-01-20,91,30,3,2322,6966,2061.4
1457,2023-02-11,81,17,7,6511,45577,8705.53
1458,2024-12-27,166,5,7,2643,18501,4464.95
1459,2024-05-07,73,6,5,3767,18835,4986.45
1460,2023-04-05,123,6,1,3767,3767,1059.02
1461,2023-11-06,108,9,7,648,4536,758.54
1462,2023-10-03,32,29,8,4366,34928,6995.78
1463,2024-08-22,26,29,7,4366,30562,3080.89
1464,2024-11-15,103,23,3,1384,4152,706.62
1465,2023-07-01,34,26,6,1686,10116,1424.47
1466,2024-09-18,17,18,4,378,1512,428.39
1467,2024-12-07,118,2,8,4835,38680,8606.73
1468,2023-05-21,133,7,9,2964,26676,6230.32
1469,2023-12-23,155,28,4,2448,9792,1053.05
1470,2023-02-22,27,34,5,2445,12225,1347.22
1471,2023-03-09,26,37,4,3113,12452,2338.36
1472,2024-04-26,74,24,1,5431,5431,1470.47
1473,2024-05-06,20,16,6,3186,19116,2005.42
1474,2024-07-08,186,28,3,2448,7344,1950.76
1475,2024-10-12,122,17,7,6511,45577,6943.37
1476,2023-02-25,191,13,9,5255,47295,6035.25
1477,2023-08-09,102,13,6,5255,31530,5330.59
1478,2023-12-10,54,20,4,475,1900,456.92
1479,2024-08-09,151,14,4,7632,30528,5097.39
1480,2023-11-20,131,12,3,5742,17226,2587.14
1481,2023-12-14,157,4,4,1706,6824,910.37
1482,2024-05-13,55,28,8,2448,19584,4493.1
1483,2023-02-02,77,34,5,2445,12225,2765.58
1484,2023-03-20,118,21,2,5243,10486,2980.53
1485,2024-04-01,34,32,8,5812,46496,10164.25
1486,2024-08-22,83,1,7,2919,20433,5616.16
1487,2024-11-16,68,18,1,378,378,90.1
1488,2024-08-17,180,37,3,3113,9339,2182.84
1489,2023-02-07,183,36,6,6660,39960,11054.31
1490,2023-05-01,169,4,7,1706,11942,2409.41
1491,2024-04-09,94,19,8,6656,53248,11666.18
1492,2023-10-24,84,21,4,5243,20972,2864.78
1493,2024-04-06,76,7,1,2964,2964,383.85
1494,2023-10-01,75,5,9,2643,23787,3447.51
1495,2023-02-08,134,37,6,3113,18678,5296.64
1496,2024-12-28,140,20,9,475,4275,935.5
1497,2024-08-11,197,37,3,3113,9339,1986.0
1498,2024-02-28,36,36,6,6660,39960,9663.84
1499,2023-10-26,78,19,8,6656,53248,11800.43
1500,2024-05-31,74,25,6,829,4974,930.44
1501,2024-07-27,198,5,7,2643,18501,3001.47
1502,2023-05-01,186,19,7,6656,46592,11237.79
1503,2024-03-20,53,23,2,1384,2768,449.92
1504,2024-12-22,71,10,4,5178,20712,4893.35
1505,2024-04-02,2,18,2,378,756,121.12
1506,2023-05-31,86,8,5,4639,23195,5930.74
1507,2023-10-08,15,34,1,2445,2445,346.16
1508,2024-02-08,49,23,4,1384,5536,1017.83
1509,2023-03-07,21,13,8,5255,42040,5960.08
1510,2024-10-15,103,13,6,5255,31530,8555.61
1511,2024-10-05,100,5,5,2643,13215,3058.67
1512,2024-10-30,11,5,4,2643,10572,3085.36
1513,2024-08-18,44,20,6,475,2850,373.38
1514,2023-05-29,28,34,4,2445,9780,2654.54
1515,2023-08-31,117,25,3,829,2487,636.78
1516,2023-11-18,23,7,1,2964,2964,664.84
1517,2023-10-19,185,34,3,2445,7335,1810.79
1518,2023-01-25,175,4,3,1706,5118,887.05
1519,2023-05-25,91,22,6,6884,41304,5022.28
1520,2023-08-21,43,15,6,6858,41148,6876.01
1521,2024-08-21,151,9,1,648,648,68.38
1522,2024-03-16,9,15,2,6858,13716,1470.46
1523,2024-12-15,137,29,1,4366,4366,578.08
1524,2023-02-21,24,32,5,5812,29060,5927.09
1525,2024-07-08,37,13,2,5255,10510,1216.84
1526,2024-04-13,198,1,3,2919,8757,2261.94
1527,2024-10-16,75,37,4,3113,12452,3080.17
1528,2024-04-04,8,25,7,829,5803,1582.8
1529,2024-04-26,188,12,1,5742,5742,938.44
1530,2023-10-26,198,6,4,3767,15068,3769.07
1531,2023-07-05,177,32,5,5812,29060,8209.22
1532,2023-01-30,12,36,8,6660,53280,11544.81
1533,2024-08-05,57,2,6,4835,29010,2954.71
1534,2024-11-29,31,9,7,648,4536,657.91
1535,2023-11-27,52,31,5,7127,35635,5156.4
1536,2024-11-25,162,27,9,741,6669,1916.12
1537,2024-06-25,18,31,2,7127,14254,4218.6
1538,2024-10-21,121,37,5,3113,15565,2980.86
1539,2024-02-27,22,10,5,5178,25890,3356.87
1540,2023-07-06,59,20,2,475,950,193.85
1541,2024-11-03,124,39,1,6677,6677,1113.43
1542,2023-06-25,165,31,5,7127,35635,8989.2
1543,2023-04-12,191,40,2,7260,14520,1723.44
1544,2024-10-06,119,33,1,2206,2206,609.75
1545,2023-08-31,160,10,4,5178,20712,4705.0
1546,2023-12-24,153,29,7,4366,30562,8155.29
1547,2024-04-23,183,11,8,5653,45224,12958.23
1548,2024-12-14,108,34,1,2445,2445,580.7
1549,2024-10-05,170,27,3,741,2223,352.91
1550,2023-03-30,120,2,8,4835,38680,9856.3
1551,2023-07-01,74,12,4,5742,22968,4886.17
1552,2024-08-06,163,31,6,7127,42762,12816.61
1553,2024-08-26,130,4,2,1706,3412,795.2
1554,2023-10-23,130,32,1,5812,5812,1456.27
1555,2023-07-23,172,27,5,741,3705,871.55
1556,2023-02-02,114,37,1,3113,3113,460.38
1557,2024-12-21,92,19,5,6656,33280,6578.86
1558,2024-06-24,115,23,6,1384,8304,957.66
1559,2024-11-11,49,6,9,3767,33903,8207.78
1560,2023-10-19,137,29,3,4366,13098,2960.24
1561,2023-01-04,169,15,5,6858,34290,5438.23
1562,2024-05-21,197,37,3,3113,9339,2262.4
1563,2024-09-06,156,18,2,378,756,111.76
1564,2024-05-27,85,9,8,648,5184,979.86
1565,2023-07-12,35,20,7,475,3325,706.48
1566,2023-03-14,108,27,3,741,2223,489.51
1567,2023-03-07,123,29,1,4366,4366,1105.24
1568,2023-09-16,153,28,2,2448,4896,1459.67
1569,2024-06-15,180,39,6,6677,40062,6001.24
1570,2023-11-06,118,31,3,7127,21381,4547.9
1571,2024-06-29,20,5,2,2643,5286,961.52
1572,2024-10-05,14,35,3,5681,17043,4905.82
1573,2024-01-31,161,22,7,6884,48188,6125.66
1574,2023-03-24,181,30,8,2322,18576,3938.82
1575,2023-01-12,121,17,4,6511,26044,5128.05
1576,2024-12-10,1,23,6,1384,8304,853.21
1577,2024-11-25,195,20,1,475,475,63.27
1578,2023-12-18,148,29,6,4366,26196,6663.97
1579,2023-12-23,180,33,3,2206,6618,1293.37
1580,2024-07-17,4,8,5,4639,23195,3123.99
1581,2024-01-17,113,35,4,5681,22724,5470.68
1582,2024-10-25,80,14,3,7632,22896,4721.13
1583,2023-01-02,36,16,8,3186,25488,4560.29
1584,2024-01-19,152,15,7,6858,48006,5225.96
1585,2023-05-26,200,37,3,3113,9339,1419.85
1586,2023-03-08,170,36,3,6660,19980,5602.7
1587,2023-05-30,77,18,9,378,3402,728.48
1588,2024-02-13,25,34,3,2445,7335,1151.19
1589,2023-07-23,68,9,9,648,5832,1535.04
1590,2023-05-01,193,27,8,741,5928,1750.29
1591,2024-01-08,30,6,3,3767,11301,1625.71
1592,2024-10-14,110,15,8,6858,54864,14977.95
1593,2024-07-01,74,25,4,829,3316,809.85
1594,2023-08-12,95,37,4,3113,12452,3707.86
1595,2023-12-24,34,25,3,829,2487,540.13
1596,2024-07-20,86,4,1,1706,1706,232.5
1597,2023-07-31,49,26,4,1686,6744,1678.68
1598,2023-09-20,81,26,6,1686,10116,2336.97
1599,2023-11-14,73,26,1,1686,1686,240.64
1600,2023-04-13,68,2,8,4835,38680,5186.66
1601,2023-12-16,142,19,5,6656,33280,4944.01
1602,2023-04-11,135,24,2,5431,10862,2640.75
1603,2024-11-09,117,18,7,378,2646,497.13
1604,2023-07-23,190,3,7,4080,28560,4737.22
1605,2024-04-29,69,28,2,2448,4896,1084.62
